Title,kg price,Discounted Price,Actual Price,Actual Price 2,Image,Merchant Product Id HTML
"Miel artesana de azahar monofloral con Polen, Jalea real y propóleo, Primo Mendoza 300 g","300 g. |
25,00 €/kg",,"7,50 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/919340/919340.jpg,"<img aria-describedby=""product-826004379"" alt=""Miel artesana de azahar monofloral con Polen, Jalea real y propóleo, Primo Mendoza 300 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/919340/919340.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/919340/919340.jpg"" width=""100%""> <p class=""title-product"">
Miel artesana de azahar monofloral con Polen, Jalea real y propóleo, Primo Mendoza 300 g</p>"
Tomillo ecológico Carrefour Bio granel maceta,"Envase de |
4,95 €/kg",,"0,99 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/940624/940624.jpg,"<img aria-describedby=""product-811813900"" alt=""Tomillo ecológico Carrefour Bio granel maceta"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/940624/940624.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/940624/940624.jpg"" width=""100%""> <p class=""title-product"">
Tomillo ecológico Carrefour Bio granel maceta</p>"
Miel artesana flores 1 kg,"1 Kg |
7,50 €/kg",,"7,50 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/989111/989111.jpg,"<img aria-describedby=""product-prod780533"" alt=""Miel artesana flores 1 kg"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/989111/989111.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/989111/989111.jpg"" width=""100%""> <p class=""title-product"">
Miel artesana flores 1 kg</p>"
Miel artesana de romero monofloral Primo Mendoza 1 Kg,"1 kg. |
10,95 €/kg",,"10,95 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882295/882295.jpg,"<img aria-describedby=""product-831543333"" alt=""Miel artesana de romero monofloral Primo Mendoza 1 Kg"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882295/882295.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/882295/882295.jpg"" width=""100%""> <p class=""title-product"">
Miel artesana de romero monofloral Primo Mendoza 1 Kg</p>"
Miel artesana de eucaliptus monofloral Primo Mendoza 500 g,"500 g |
9,98 €/kg",,"4,99 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882206/882206.jpg,"<img aria-describedby=""product-831627122"" alt=""Miel artesana de eucaliptus monofloral Primo Mendoza 500 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882206/882206.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/882206/882206.jpg"" width=""100%""> <p class=""title-product"">
Miel artesana de eucaliptus monofloral Primo Mendoza 500 g</p>"
Miel artesana del bosque monofloral Primo Mendoza 500 g,"500 g. |
9,90 €/kg",,"4,95 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882233/882233.jpg,"<img aria-describedby=""product-831543327"" alt=""Miel artesana del bosque monofloral Primo Mendoza 500 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882233/882233.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/882233/882233.jpg"" width=""100%""> <p class=""title-product"">
Miel artesana del bosque monofloral Primo Mendoza 500 g</p>"
Aloe vera ecológico Carrefour granel maceta,"Envase de |
7,56 €/kg",,"1,89 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/841843/841843.jpg,"<img aria-describedby=""product-prod620295"" alt=""Aloe vera ecológico Carrefour granel maceta"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/841843/841843.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/841843/841843.jpg"" width=""100%""> <p class=""title-product"">
Aloe vera ecológico Carrefour granel maceta</p>"
Miel de azahar con crema de jengibre y limón Primo Mendoza 280 g,"280 g |
20,54 €/kg",,"5,75 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/085529/085529.jpg,"<img aria-describedby=""product-prod1000702"" alt=""Miel de azahar con crema de jengibre y limón Primo Mendoza 280 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/085529/085529.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/085529/085529.jpg"" width=""100%""> <p class=""title-product"">
Miel de azahar con crema de jengibre y limón Primo Mendoza 280 g</p>"
Crema de miel de azahar monfloral Primo Mendoza 1 Kg,"1 kg. |
11,95 €/kg",,"11,95 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882268/882268.jpg,"<img aria-describedby=""product-831627132"" alt=""Crema de miel de azahar monfloral Primo Mendoza 1 Kg"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882268/882268.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/882268/882268.jpg"" width=""100%""> <p class=""title-product"">
Crema de miel de azahar monfloral Primo Mendoza 1 Kg</p>"
Miel artesana de tomillo monofloral Primo Mendoza 500 g,"500 g. |
11,00 €/kg",,"5,50 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882213/882213.jpg,"<img aria-describedby=""product-831543323"" alt=""Miel artesana de tomillo monofloral Primo Mendoza 500 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882213/882213.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/882213/882213.jpg"" width=""100%""> <p class=""title-product"">
Miel artesana de tomillo monofloral Primo Mendoza 500 g</p>"
Polen de flores Primo Mendoza 225 g,"225 g. |
34,44 €/kg",,"7,75 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882267/882267.jpg,"<img aria-describedby=""product-831543329"" alt=""Polen de flores Primo Mendoza 225 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882267/882267.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/882267/882267.jpg"" width=""100%""> <p class=""title-product"">
Polen de flores Primo Mendoza 225 g</p>"
Miel artesana azahar Primo Mendoza 1 kg,"1 kg. |
9,75 €/kg",,"9,75 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882240/882240.jpg,"<img aria-describedby=""product-prod840456"" alt=""Miel artesana azahar Primo Mendoza 1 kg"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882240/882240.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/882240/882240.jpg"" width=""100%""> <p class=""title-product"">
Miel artesana azahar Primo Mendoza 1 kg</p>"
Miel artesana del bosque monofloral Primo Mendoza 1 Kg,"1 kg. |
9,75 €/kg",,"9,75 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882236/882236.jpg,"<img aria-describedby=""product-831627126"" alt=""Miel artesana del bosque monofloral Primo Mendoza 1 Kg"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882236/882236.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/882236/882236.jpg"" width=""100%""> <p class=""title-product"">
Miel artesana del bosque monofloral Primo Mendoza 1 Kg</p>"
Miel artesana de tomillo monofloral Primo Mendoza 1 Kg,"1 kg. |
10,95 €/kg",,"10,95 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882214/882214.jpg,"<img aria-describedby=""product-831543325"" alt=""Miel artesana de tomillo monofloral Primo Mendoza 1 Kg"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/882214/882214.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/882214/882214.jpg"" width=""100%""> <p class=""title-product"">
Miel artesana de tomillo monofloral Primo Mendoza 1 Kg</p>"
,,,,,,
