Title,kg price,Discounted Price,Actual Price,Actual Price 2,Image,Merchant Product Id HTML
Banana Carrefour 1 Kg aprox,"Bandeja de  1000.0 g. aprox |
1,29 €/kg",,"1,29 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/035834/035834.jpg,"<img aria-describedby=""product-529921745"" alt=""Banana Carrefour 1 Kg aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/035834/035834.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/035834/035834.jpg"" width=""100%""> <p class=""title-product"">
Banana Carrefour 1 Kg aprox</p>"
Plátano encintado Carrefour 1 kg aprox,"Envase de  1000.0 g. aprox |
1,19 €/kg","1,19 €",,"1,89 €",https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/334923/334923.jpg,"<img aria-describedby=""product-fprod1320278"" alt=""Plátano encintado Carrefour 1 kg aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/334923/334923.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/334923/334923.jpg"" width=""100%""> <p class=""title-product"">
Plátano encintado Carrefour 1 kg aprox</p>"
Platano canario bandeja 500 g,"1 ud |
4,00 €/ud",,"2,00 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/373673/373673.jpg,"<img aria-describedby=""product-prod73608"" alt=""Platano canario bandeja 500 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/373673/373673.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/373673/373673.jpg"" width=""100%""> <p class=""title-product"">
Platano canario bandeja 500 g</p>"
Platano encintado Carrefour Bio 1 kg aprox,"Envase de  1000.0 g. aprox |
2,89 €/kg",,"2,89 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/334916/334916.jpg,"<img aria-describedby=""product-fprod1320276"" alt=""Platano encintado Carrefour Bio 1 kg aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/334916/334916.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/334916/334916.jpg"" width=""100%""> <p class=""title-product"">
Platano encintado Carrefour Bio 1 kg aprox</p>"
Plátano selecta Carrefour bandeja 1 Kg aprox,"Bandeja de  1000.0 g. aprox |
3,59 €/kg",,"3,59 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/161007/161007.jpg,"<img aria-describedby=""product-521032178"" alt=""Plátano selecta Carrefour bandeja 1 Kg aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/161007/161007.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/161007/161007.jpg"" width=""100%""> <p class=""title-product"">
Plátano selecta Carrefour bandeja 1 Kg aprox</p>"
Platano de mercado 500 g aprox,"Envase de 500.0 g. aprox |
1,19 €/kg","0,59 €",,"2,50 €",https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/017536/017536.jpg,"<img aria-describedby=""product-prod871122"" alt=""Platano de mercado 500 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/017536/017536.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/017536/017536.jpg"" width=""100%""> <p class=""title-product"">
Platano de mercado 500 g aprox</p>"
Plátano IGP Canario Premium 1 Kg aprox,"Bandeja de  1000.0 g. aprox |
3,99 €/kg",,"3,99 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/155531/155531.jpg,"<img aria-describedby=""product-608701702"" alt=""Plátano IGP Canario Premium 1 Kg aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/155531/155531.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/155531/155531.jpg"" width=""100%""> <p class=""title-product"">
Plátano IGP Canario Premium 1 Kg aprox</p>"
Plátano de freir Carrefour 1 Kg aprox,"Bandeja de  1000.0 g. aprox |
1,95 €/kg",,"1,95 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/053761/053761.jpg,"<img aria-describedby=""product-547901617"" alt=""Plátano de freir Carrefour 1 Kg aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/053761/053761.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/053761/053761.jpg"" width=""100%""> <p class=""title-product"">
Plátano de freir Carrefour 1 Kg aprox</p>"
,,,,,,
