Title,kg price,Discounted Price,Actual Price,Actual Price 2,Image,Merchant Product Id HTML
Boquerón Mediano 500 gr aprox,"80 piezas/kilo.  500.0 g. aprox |
4,90 €/kg",,"2,45 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/150842/150842.jpg,"<img aria-describedby=""product-628108274"" alt=""Boquerón Mediano 500 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/150842/150842.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/150842/150842.jpg"" width=""100%""> <p class=""title-product"">
Boquerón Mediano 500 gr aprox</p>"
Trucha Asalmonada Pieza 250 grs aprox,"Pieza de 250 g. |
8,00 €/kg",,"2,00 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/753220/753220.jpg,"<img aria-describedby=""product-608102437"" alt=""Trucha Asalmonada Pieza 250 grs aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/753220/753220.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/753220/753220.jpg"" width=""100%""> <p class=""title-product"">
Trucha Asalmonada Pieza 250 grs aprox</p>"
Filetes de Bacalao 500 grs,"Bandeja de 500.0 g. aprox |
11,90 €/kg",,"5,95 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/374375/374375.jpg,"<img aria-describedby=""product-662704314"" alt=""Filetes de Bacalao 500 grs"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/374375/374375.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/374375/374375.jpg"" width=""100%""> <p class=""title-product"">
Filetes de Bacalao 500 grs</p>"
Filetes de Merluza 300 gr aprox,"Bandeja de 300.0 g. aprox |
14,99 €/kg",,"4,50 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/157589/157589.jpg,"<img aria-describedby=""product-prod66897"" alt=""Filetes de Merluza 300 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/157589/157589.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/157589/157589.jpg"" width=""100%""> <p class=""title-product"">
Filetes de Merluza 300 gr aprox</p>"
Filete de Salmón Carrefour Calidad y Origen 300 g aprox,"Bandeja de 300.0 g. aprox |
17,50 €/kg","5,25 €",,"5,67 €",https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/283326/283326.jpg,"<img aria-describedby=""product-prod231112"" alt=""Filete de Salmón Carrefour Calidad y Origen 300 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/283326/283326.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/283326/283326.jpg"" width=""100%""> <p class=""title-product"">
Filete de Salmón Carrefour Calidad y Origen 300 g aprox</p>"
Filetes de Sardina 400 grs,"Bandeja de 400.0 g. aprox |
7,95 €/kg",,"3,18 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/374374/374374.jpg,"<img aria-describedby=""product-prod210532"" alt=""Filetes de Sardina 400 grs"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/374374/374374.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/374374/374374.jpg"" width=""100%""> <p class=""title-product"">
Filetes de Sardina 400 grs</p>"
Boquerón Grande 500 gr aprox,"50-60 pzas/kilo. 500.0 g. aprox |
6,90 €/kg",,"3,45 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/150863/150863.jpg,"<img aria-describedby=""product-628108276"" alt=""Boquerón Grande 500 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/150863/150863.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/150863/150863.jpg"" width=""100%""> <p class=""title-product"">
Boquerón Grande 500 gr aprox</p>"
Bonito rodaja 500 g aprox,"Envase de 500.0 g. aprox |
10,00 €/kg",,"5,00 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033445/033445.jpg,"<img aria-describedby=""product-628108217"" alt=""Bonito rodaja 500 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033445/033445.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/033445/033445.jpg"" width=""100%""> <p class=""title-product"">
Bonito rodaja 500 g aprox</p>"
Bacaladilla Gorda 500 gr aprox,"100-120 gr/ ud  500.0 g. aprox |
2,90 €/kg",,"1,45 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/058128/058128.jpg,"<img aria-describedby=""product-628108250"" alt=""Bacaladilla Gorda 500 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/058128/058128.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/058128/058128.jpg"" width=""100%""> <p class=""title-product"">
Bacaladilla Gorda 500 gr aprox</p>"
Filete de merluza 500 g aprox,"500 g 500.0 g. aprox |
9,90 €/kg",,"4,95 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/234644/234644.jpg,"<img aria-describedby=""product-prod395352"" alt=""Filete de merluza 500 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/234644/234644.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/234644/234644.jpg"" width=""100%""> <p class=""title-product"">
Filete de merluza 500 g aprox</p>"
Lomo de salmón Carrefour Calidad y Origen 500 g aprox,"Envase de 500.0 g. aprox |
16,26 €/kg","8,13 €",,"11,45 €",https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/002331/002331.jpg,"<img aria-describedby=""product-prod810120"" alt=""Lomo de salmón Carrefour Calidad y Origen 500 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/002331/002331.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/002331/002331.jpg"" width=""100%""> <p class=""title-product"">
Lomo de salmón Carrefour Calidad y Origen 500 g aprox</p>"
Pescadilla Fina Nara Pieza de 1000 g aprox,"Pieza de 1000.0 g. aprox |
4,90 €/kg",,"4,90 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/235048/235048.jpg,"<img aria-describedby=""product-531505553"" alt=""Pescadilla Fina Nara Pieza de 1000 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/235048/235048.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/235048/235048.jpg"" width=""100%""> <p class=""title-product"">
Pescadilla Fina Nara Pieza de 1000 g aprox</p>"
Lubina de estero Calidad y Origen Carrefour 400-600 g aprox.,"Bandeja de  500.0 g. aprox |
12,60 €/kg",,"6,30 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/031154/031154.jpg,"<img aria-describedby=""product-prod890055"" alt=""Lubina de estero Calidad y Origen Carrefour 400-600 g aprox."" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/031154/031154.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/031154/031154.jpg"" width=""100%""> <p class=""title-product"">
Lubina de estero Calidad y Origen Carrefour 400-600 g aprox.</p>"
Pez Espada Pieza 1000 gr aprox,"Bandeja de  1000.0 g. aprox |
13,95 €/kg",,"13,95 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033453/033453.jpg,"<img aria-describedby=""product-530066878"" alt=""Pez Espada Pieza 1000 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033453/033453.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/033453/033453.jpg"" width=""100%""> <p class=""title-product"">
Pez Espada Pieza 1000 gr aprox</p>"
,,,,,,
Sardina Gorda 500 gr aprox,"14-16 pzas/kilo. 500.0 g. aprox |
4,90 €/kg",,"2,45 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033684/033684.jpg,"<img aria-describedby=""product-540001614"" alt=""Sardina Gorda 500 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033684/033684.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/033684/033684.jpg"" width=""100%""> <p class=""title-product"">
Sardina Gorda 500 gr aprox</p>"
Bonito Mediano en Trozos 500 gr aprox,"Bandeja de  500.0 g. aprox |
14,50 €/kg",,"7,25 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/092241/092241.jpg,"<img aria-describedby=""product-prod392991"" alt=""Bonito Mediano en Trozos 500 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/092241/092241.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/092241/092241.jpg"" width=""100%""> <p class=""title-product"">
Bonito Mediano en Trozos 500 gr aprox</p>"
